# $1=time_ms	$2=step	$3=step_phase	$4=inhibit_i	$5=pitch	$6=roll	$7=tilt	$8=error	$9=ctrl	$10=ctrl_i_accu
85068	0.09549677	1	0	-0.8221853	-3.387973	103.8753	244.9676	14.93077	14.93077
85089	0.1584159	1	0	-0.5446348	-2.777283	90.4164	189.5433	15.5924	15.5924
85109	0.237746	1	0	-0.4626583	-1.527791	43.14494	116.4824	15.999	15.999
85147	0.3821177	1	0	1.786597	-0.4360363	90.03915	133.7614	16.46592	16.46592
85167	0.4762264	1	0	2.911137	-1.334465	171.9603	176.586	17.08232	17.08232
85188	0.5946141	1	0	2.751433	-1.406921	168.4322	141.6878	17.5769	17.5769
85208	0.6902474	1	0	1.874921	-2.185906	164.5077	112.791	17.97062	17.97062
85229	0.7743042	1	0	2.3037	-3.092251	218.587	136.6219	18.44752	18.44752
85249	0.8484763	1	0	1.324498	-3.724268	204.5275	100.3456	18.79779	18.79779
85270	0.9127314	1	0	0.239382	-3.854317	165.8038	50.45171	18.9739	18.9739
85298	0.9740322	1	0	-2.369519	-2.73685	14.77244	-82.34763	18.68645	18.68645
85319	0.9955669	1	0	-3.619642	-2.281104	-54.34339	-124.0078	18.25358	18.25358
85339	0.999185	3	1	-4.343425	-0.8584278	-141.1683	-172.6152	18.25358	18.25358
85359	0.9835707	3	1	-5.603117	0.7935075	-258.9063	-237.7212	18.25358	18.25358
85380	0.9507813	3	1	-6.216322	2.640895	-358.3945	-276.0837	18.25358	18.25358
85417	0.8450364	3	1	-6.678004	6.128629	-518.2341	-356.9038	18.25358	18.25358
85438	0.766316	3	1	-6.053929	7.081966	-531.7305	-303.258	18.25358	18.25358
85459	0.6813982	3	1	-5.568661	7.952732	-547.4384	-261.1472	18.25358	18.25358
85479	0.5852735	3	1	-5.480473	8.222573	-554.8076	-219.8426	18.25358	18.25358
85500	0.4904728	3	1	-6.509974	7.378008	-562.0889	-185.9534	18.25358	18.25358
85525	0.3914036	3	1	-6.576262	5.418121	-485.3557	-89.42185	18.25358	18.25358
85546	0.2966253	3	1	-5.241312	3.690461	-361.5703	28.13442	18.25358	18.25358
85566	0.2138694	3	1	-4.728426	1.438814	-249.6802	114.6424	18.25358	18.25358
85587	0.138127	3	1	-3.230609	-1.827694	-56.90192	251.6948	18.25358	18.25358
85616	0.05778104	3	1	-1.824978	-3.798139	79.77048	317.9682	18.25358	18.25358
85636	0.02161932	3	1	-1.000619	-3.925274	118.3693	291.9323	18.25358	18.25358
85656	0.002263367	3	1	-0.7268576	-4.87332	0.0	0.0	18.25358	18.25358
85687	0	0	1	0.9358278	-3.437193	0.0	0.0	18.25358	18.25358
85706	0	0	1	0.1022038	-2.76116	0.0	0.0	18.25358	18.25358
85719	0	0	1	0.5664181	-3.420074	0.0	0.0	18.25358	18.25358
85739	0	0	1	0.02485281	-2.470953	0.0	0.0	18.25358	18.25358
85757	0	0	1	-1.017713	-3.451112	0.0	0.0	18.25358	18.25358
85776	0	0	1	-0.9611164	-2.305242	0.0	0.0	18.25358	18.25358
85789	0	0	1	-1.402494	-1.897741	0.0	0.0	18.25358	18.25358
85809	0	0	1	-1.873637	-0.7998112	0.0	0.0	18.25358	18.25358
85827	0	0	1	-1.15926	0.3606787	0.0	0.0	18.25358	18.25358
85846	0	0	1	-0.08282465	1.299962	0.0	0.0	18.25358	18.25358
85859	0	0	1	0.5391912	1.615528	0.0	0.0	18.25358	18.25358
85879	0	0	1	0.2388723	0.2299303	0.0	0.0	18.25358	18.25358
85897	0	0	1	-0.1894081	-1.136103	0.0	0.0	18.25358	18.25358
85985	0	0	1	-0.9873604	-1.902019	0.0	0.0	18.25358	18.25358
86000	0	0	1	-0.8157665	-1.232986	0.0	0.0	18.25358	18.25358
86020	0.007321239	1	0	-0.6026973	0.03232676	-25.72741	121.0376	18.67608	18.67608
86046	0.03407052	1	0	-0.07580029	0.118649	-7.878432	113.7107	19.07301	19.07301
86066	0.07681408	1	0	-0.6698533	-1.164074	20.01715	115.9374	19.47771	19.47771
86087	0.138139	1	0	-0.919345	-2.554604	66.20934	132.7405	19.94106	19.94106
86107	0.2099656	1	0	-0.4537906	-1.732685	51.80278	96.88364	20.27925	20.27925
86127	0.2923043	1	0	-1.123877	-0.8171506	-12.43116	26.73132	20.37255	20.37255
86147	0.3821177	1	0	-0.1272144	-0.03115166	-3.892224	28.87684	20.47335	20.47335
86168	0.5000043	1	0	1.094841	-0.8013227	76.81897	89.7231	20.78655	20.78655
86188	0.5992813	1	0	2.160234	-1.336257	141.6374	126.5279	21.22821	21.22821
86208	0.6902474	1	0	1.50739	-0.9856217	100.9954	70.31747	21.47367	21.47367
86246	0.8238124	1	0	0.9976045	-2.785129	153.2467	100.3508	21.82396	21.82396
86267	0.8930328	1	0	-0.5085134	-4.038498	142.9182	73.70398	22.08123	22.08123
86296	0.9623965	1	0	-0.8771113	-4.490998	146.2561	63.07659	22.30141	22.30141
86316	0.9900394	1	0	-0.5760533	-4.255126	148.9392	53.83949	22.48935	22.48935
86336	1.0	3	1	-0.0923037	-3.272815	128.8167	27.60514	22.48935	22.48935
86357	0.9909657	3	1	-1.712471	-0.6223135	-44.16957	-119.028	22.48935	22.48935
86377	0.954816	3	1	-2.780305	-0.1252414	-107.5489	-149.3425	22.48935	22.48935
86398	0.9072972	3	1	-3.885393	1.634527	-223.5266	-217.2258	22.48935	22.48935
86419	0.8415777	3	1	-4.605866	2.980651	-307.1649	-246.3267	22.48935	22.48935
86439	0.7622776	3	1	-4.793202	4.206849	-364.403	-248.5378	22.48935	22.48935
86460	0.6769568	3	1	-5.033114	5.419951	-423.2344	-251.6526	22.48935	22.48935
86498	0.580582	3	1	-4.32866	6.412143	-434.9792	-215.6516	22.48935	22.48935
86518	0.4007103	3	1	-4.146982	6.014728	-411.5406	-157.3707	22.48935	22.48935
86539	0.3097446	3	1	-2.916373	4.14095	-285.8691	-25.95311	22.48935	22.48935
86559	0.2217235	3	1	-3.702636	3.62955	-296.9535	-30.32372	22.48935	22.48935
86587	0.1221281	3	1	-4.223353	1.930951	-249.1941	14.27504	22.48935	22.48935
86608	0.06462047	3	1	-3.052932	0.2107604	-132.1914	107.4812	22.48935	22.48935
86629	0.02596503	3	1	-2.406889	-0.6093175	-72.82708	136.6015	22.48935	22.48935
86648	0.003822386	3	1	-2.249051	-2.138263	0.0	0.0	22.48935	22.48935
86667	0	0	1	-1.280298	-3.046961	0.0	0.0	22.48935	22.48935
86685	0	0	1	-0.03929992	-3.953877	0.0	0.0	22.48935	22.48935
86699	0	0	1	-0.3720914	-4.879755	0.0	0.0	22.48935	22.48935
86719	0	0	1	-0.7720754	-6.427808	0.0	0.0	22.48935	22.48935
86737	0	0	1	-1.580383	-5.363397	0.0	0.0	22.48935	22.48935
86767	0	0	1	-1.932655	-3.388424	0.0	0.0	22.48935	22.48935
86787	0	0	1	-1.264563	-2.266706	0.0	0.0	22.48935	22.48935
86805	0	0	1	-0.5509369	-2.137363	0.0	0.0	22.48935	22.48935
86819	0	0	1	-0.5322584	-0.8295391	0.0	0.0	22.48935	22.48935
86837	0	0	1	0.005201076	-0.5830901	0.0	0.0	22.48935	22.48935
86857	0	0	1	-1.250996	-1.092732	0.0	0.0	22.48935	22.48935
86875	0	0	1	-1.648239	-1.712368	0.0	0.0	22.48935	22.48935
86896	0	0	1	-1.761229	-2.440457	0.0	0.0	22.48935	22.48935
86915	0	0	1	-1.267876	-2.862175	0.0	0.0	22.48935	22.48935
86930	0	0	1	-0.4205866	-3.054231	0.0	0.0	22.48935	22.48935
86948	0	0	1	-1.15941	-3.326515	0.0	0.0	22.48935	22.48935
86966	0	0	1	-1.08152	-2.037469	0.0	0.0	22.48935	22.48935
86985	0	0	1	-1.271733	-1.603237	0.0	0.0	22.48935	22.48935
86999	0	0	1	-1.239831	-2.328482	0.0	0.0	22.48935	22.48935
87036	0.01893336	1	0	-0.3003396	-1.218499	37.19469	201.9181	23.19417	23.19417
87056	0.05558893	1	0	-0.8720681	-2.281525	57.0724	181.591	23.82804	23.82804
87077	0.1069726	1	0	-1.880931	-3.481403	64.69686	154.9165	24.3688	24.3688
87097	0.1909251	1	0	-1.134172	-2.345681	49.04316	114.0188	24.76681	24.76681
87118	0.2751165	1	0	-1.927692	-1.825634	-4.174174	49.78002	24.94057	24.94057
87138	0.3637145	1	0	-0.6819057	-2.310337	65.94749	98.1672	25.28324	25.28324
87158	0.4572041	1	0	0.5227449	-2.002821	102.3178	110.15	25.66774	25.66774
87179	0.5522761	1	0	1.461338	-2.950837	178.7459	152.7573	26.20096	26.20096
87199	0.6499681	1	0	2.625945	-2.769104	218.5389	157.6468	26.75125	26.75125
87285	0.9399748	1	0	-1.902196	-3.3039	56.658	-3.466594	26.73915	26.73915
87314	0.9783887	1	0	-2.849947	-3.190955	13.63677	-38.06101	26.60629	26.60629
87339	0.999185	3	1	-1.419208	-2.556493	46.01733	-4.650761	26.60629	26.60629
87359	0.9847583	3	1	-1.030515	-1.964904	37.83028	-10.51071	26.60629	26.60629
87379	0.9507813	3	1	-1.720146	0.07419114	-72.69026	-99.09202	26.60629	26.60629
87399	0.9016834	3	1	-2.465959	1.839164	-174.3877	-164.3925	26.60629	26.60629
87420	0.8380881	3	1	-3.651269	2.533275	-250.4631	-196.8785	26.60629	26.60629
87445	0.7540987	3	1	-4.740791	1.999518	-272.8802	-179.544	26.60629	26.60629
87466	0.6680264	3	1	-4.969894	3.573984	-345.8978	-206.78	26.60629	26.60629
87487	0.5711417	3	1	-5.4855	5.392481	-440.3726	-246.6465	26.60629	26.60629
87507	0.452485	3	1	-5.689805	5.607905	-457.3372	-215.8266	26.60629	26.60629
87528	0.3591268	3	1	-4.350035	3.514443	-318.4542	-62.99609	26.60629	26.60629
87548	0.2666765	3	1	-3.322966	1.385178	-190.6788	53.03685	26.60629	26.60629
87589	0.115966	3	1	-1.510347	-1.828115	12.8425	210.052	26.60629	26.60629
87610	0.06002104	3	1	-0.3694752	-3.230327	115.8575	256.3176	26.60629	26.60629
87636	0.02161932	3	1	0.5554353	-2.880494	139.1907	228.9588	26.60629	26.60629
87650	0.002738029	3	1	0.2645963	-4.39572	0.0	0.0	26.60629	26.60629
87670	0	0	1	-0.5160056	-5.19091	0.0	0.0	26.60629	26.60629
87688	0	0	1	-0.2883198	-5.212644	0.0	0.0	26.60629	26.60629
87707	0	0	1	0.5762753	-6.595222	0.0	0.0	26.60629	26.60629
87725	0	0	1	-0.2169172	-6.086629	0.0	0.0	26.60629	26.60629
87739	0	0	1	0.4872994	-6.168562	0.0	0.0	26.60629	26.60629
87758	0	0	1	-0.09933544	-4.893425	0.0	0.0	26.60629	26.60629
87777	0	0	1	-1.006644	-3.894622	0.0	0.0	26.60629	26.60629
87795	0	0	1	-1.455923	-2.572636	0.0	0.0	26.60629	26.60629
87809	0	0	1	-1.001475	-2.005953	0.0	0.0	26.60629	26.60629
87828	0	0	1	-0.004741826	-1.044933	0.0	0.0	26.60629	26.60629
87859	0	0	1	-1.203138	-2.179971	0.0	0.0	26.60629	26.60629
87878	0	0	1	-1.760902	-2.751766	0.0	0.0	26.60629	26.60629
87900	0	0	1	-1.828634	-3.599504	0.0	0.0	26.60629	26.60629
87919	0	0	1	-1.055612	-3.903213	0.0	0.0	26.60629	26.60629
87938	0	0	1	-1.676819	-2.760226	0.0	0.0	26.60629	26.60629
87955	0	0	1	-1.383833	-1.757689	0.0	0.0	26.60629	26.60629
87975	0	0	1	-1.001719	-2.005704	0.0	0.0	26.60629	26.60629
87989	0	0	1	-0.6725903	-2.637486	0.0	0.0	26.60629	26.60629
88007	0.001111001	1	0	-0.9423636	-2.720049	0.0	0.0	26.60629	26.60629
88028	0.01523957	1	0	-1.762741	-2.12834	14.76239	85.58227	26.90503	26.90503
88048	0.04717713	1	0	-1.148252	-3.352216	89.20117	131.0142	27.36236	27.36236
88069	0.09831145	1	0	-1.512547	-2.86023	54.5213	78.87184	27.63767	27.63767
88089	0.1619055	1	0	-0.8888746	-2.823195	78.31615	84.05637	27.93108	27.93108
88126	0.2923043	1	0	-0.07733241	-1.780002	68.97551	61.17208	28.14461	28.14461
88147	0.4053587	1	0	1.324095	-2.989497	174.7518	136.6858	28.62174	28.62174
88168	0.5000043	1	0	1.833468	-3.12072	200.7	133.1534	29.08653	29.08653
88188	0.5992813	1	0	2.146059	-3.238948	218.1473	123.3014	29.51693	29.51693
88217	0.7077035	1	0	3.026443	-3.384242	259.667	134.9441	29.98798	29.98798
88237	0.8090817	1	0	1.366374	-3.05004	178.9173	44.37066	30.14286	30.14286
88257	0.8778663	1	0	-0.3780098	-3.128703	111.3979	-18.95261	30.0767	30.0767
88278	0.9353753	1	0	-1.45236	-3.449674	80.80518	-40.56426	29.93511	29.93511
88298	0.9740322	1	0	-1.136162	-3.233276	84.87968	-29.87529	29.83082	29.83082
88317	0.9949123	1	0	-2.426064	-1.737775	-27.93056	-116.821	29.42304	29.42304
88338	0.999185	3	1	-3.691652	-0.4329718	-131.992	-180.8433	29.42304	29.42304
88358	0.9847583	3	1	-4.877215	0.8985358	-233.8263	-231.4368	29.42304	29.42304
88396	0.9231813	3	1	-5.927715	3.085117	-364.7417	-296.6689	29.42304	29.42304
88417	0.861855	3	1	-5.363829	5.361911	-434.2265	-299.7813	29.42304	29.42304
88437	0.7703302	3	1	-5.09472	6.689479	-477.1507	-280.5835	29.42304	29.42304
88458	0.6813982	3	1	-4.311876	7.118966	-462.9242	-218.0747	29.42304	29.42304
88478	0.5899572	3	1	-5.397809	6.980527	-501.1698	-209.8573	29.42304	29.42304
88499	0.4952297	3	1	-5.974533	6.532896	-506.2877	-176.0069	29.42304	29.42304
88585	0.144758	3	1	-2.272591	-0.09076658	-88.38461	198.0479	29.42304	29.42304
88606	0.08196834	3	1	-1.713061	-1.494423	-8.88165	227.2394	29.42304	29.42304
88627	0.03581125	3	1	-2.136316	-2.217514	3.224724	195.9598	29.42304	29.42304
88647	0.005091578	3	1	-2.168723	-3.96642	72.61551	217.2507	29.42304	29.42304
88679	0	0	1	-2.106168	-3.566922	0.0	0.0	29.42304	29.42304
88698	0	0	1	-1.357171	-3.540899	0.0	0.0	29.42304	29.42304
88717	0	0	1	-0.1569303	-3.313764	0.0	0.0	29.42304	29.42304
88735	0	0	1	0.9796247	-3.287077	0.0	0.0	29.42304	29.42304
88750	0	0	1	1.503585	-4.11653	0.0	0.0	29.42304	29.42304
88768	0	0	1	1.503107	-4.356455	0.0	0.0	29.42304	29.42304
88795	0	0	1	-0.3530714	-5.005209	0.0	0.0	29.42304	29.42304
88809	0	0	1	-1.101867	-4.993392	0.0	0.0	29.42304	29.42304
88828	0	0	1	-2.433171	-4.977308	0.0	0.0	29.42304	29.42304
88846	0	0	1	-3.044385	-3.708775	0.0	0.0	29.42304	29.42304
88865	0	0	1	-2.357342	-2.57252	0.0	0.0	29.42304	29.42304
88879	0	0	1	-1.741752	-2.273005	0.0	0.0	29.42304	29.42304
88905	0	0	1	0.2323244	-1.904485	0.0	0.0	29.42304	29.42304
88920	0	0	1	-0.4169826	-1.689917	0.0	0.0	29.42304	29.42304
88955	0	0	1	-2.067554	-2.896381	0.0	0.0	29.42304	29.42304
88970	0	0	1	-1.535959	-3.670919	0.0	0.0	29.42304	29.42304
88988	0	0	1	-0.2760612	-3.344755	0.0	0.0	29.42304	29.42304
89006	0.0008145571	1	0	-0.9380723	-2.393053	0.0	0.0	29.42304	29.42304
89027	0.009032637	1	0	-1.172499	-2.131656	38.82563	150.205	29.94736	29.94736
89048	0.04518038	1	0	-1.306642	-1.08088	-9.156169	83.69328	30.2395	30.2395
89068	0.09549677	1	0	-0.9772419	-1.322171	13.96375	87.45124	30.54476	30.54476
89088	0.1584159	1	0	-1.458858	-2.695835	50.04769	101.1421	30.89781	30.89781
89109	0.2337074	1	0	-1.148914	-3.564071	97.74405	121.8586	31.32318	31.32318
89129	0.3185937	1	0	-1.350053	-2.496715	46.40288	57.73479	31.52471	31.52471
89149	0.4147538	1	0	-0.4218211	-3.545099	126.4732	112.8253	31.91855	31.91855
89170	0.5095185	1	0	0.8496641	-3.741577	185.984	141.0968	32.41107	32.41107
89207	0.6858394	1	0	2.456261	-4.481337	281.0318	193.3389	33.08595	33.08595
89236	0.7900414	1	0	0.8015827	-4.265476	205.244	96.24271	33.4219	33.4219
89257	0.861867	1	0	-1.362185	-4.118244	111.4958	2.042315	33.42903	33.42903
89277	0.9330163	1	0	-3.085227	-3.913971	33.28368	-62.36256	33.21134	33.21134
89297	0.9724976	1	0	-4.409628	-3.840304	-23.46613	-97.52096	32.87093	32.87093
89318	0.9949123	1	0	-4.508983	-1.818182	-109.0881	-149.9447	32.34752	32.34752
89338	0.999185	3	1	-5.290014	-0.07726609	-211.0452	-206.2398	32.34752	32.34752
89359	0.9847583	3	1	-5.571143	1.588544	-289.7779	-233.3158	32.34752	32.34752
89379	0.9507813	3	1	-6.178779	3.01043	-371.839	-258.2087	32.34752	32.34752
89400	0.9016834	3	1	-6.774833	4.349141	-450.0507	-275.4377	32.34752	32.34752
89425	0.8345679	3	1	-6.810588	5.733023	-507.5414	-272.5788	32.34752	32.34752
89446	0.7540987	3	1	-6.235809	6.976178	-534.7717	-245.4629	32.34752	32.34752
89479	0.5852735	3	1	-5.021035	5.969608	-445.0153	-127.4817	32.34752	32.34752
89500	0.4904728	3	1	-5.966074	5.663351	-470.7178	-125.4166	32.34752	32.34752
89528	0.3545687	3	1	-6.429404	3.375869	-396.7332	-42.10899	32.34752	32.34752
89549	0.2624794	3	1	-5.296359	2.344371	-309.2788	37.12568	32.34752	32.34752
89570	0.1834888	3	1	-4.037773	0.7704618	-194.7021	124.2034	32.34752	32.34752
89590	0.1129369	3	1	-4.208708	0.8242353	-203.7923	94.24675	32.34752	32.34752
89615	0.05778104	3	1	-2.710817	-0.9264725	-72.2999	184.8196	32.34752	32.34752
89636	0.02161932	3	1	-2.758072	-0.4990483	-91.51535	135.5852	32.34752	32.34752
89655	0.002263367	3	1	-2.955036	-1.853863	0.0	0.0	32.34752	32.34752
89669	0	0	1	-2.520334	-2.270567	0.0	0.0	32.34752	32.34752
89689	0	0	1	-1.503124	-3.506502	0.0	0.0	32.34752	32.34752
89707	0	0	1	-0.8545088	-5.14926	0.0	0.0	32.34752	32.34752
89737	0	0	1	-0.8837832	-4.654967	0.0	0.0	32.34752	32.34752
89756	0	0	1	-1.038455	-3.239365	0.0	0.0	32.34752	32.34752
89775	0	0	1	-1.395411	-1.974652	0.0	0.0	32.34752	32.34752
89789	0	0	1	-1.380023	-1.261037	0.0	0.0	32.34752	32.34752
89808	0	0	1	-2.376304	-0.9220327	0.0	0.0	32.34752	32.34752
89887	0	0	1	-1.12968	-3.251728	0.0	0.0	32.34752	32.34752
89906	0	0	1	-1.138879	-3.42693	0.0	0.0	32.34752	32.34752
89920	0	0	1	-1.578837	-2.908618	0.0	0.0	32.34752	32.34752
89939	0	0	1	-2.221029	-2.90622	0.0	0.0	32.34752	32.34752
89957	0	0	1	-2.022445	-2.466651	0.0	0.0	32.34752	32.34752
89976	0	0	1	-1.352216	-2.34933	0.0	0.0	32.34752	32.34752
89990	0	0	1	-0.7665092	-2.735392	0.0	0.0	32.34752	32.34752
90026	0.009032637	1	0	-2.247009	-3.141644	36.10755	215.4966	33.09975	33.09975
90047	0.04518038	1	0	-1.749956	-3.294832	62.46836	198.0161	33.79095	33.79095
90068	0.09549677	1	0	-1.119859	-3.811836	108.9425	200.1716	34.48969	34.48969
90089	0.1584159	1	0	-0.1417707	-2.965598	114.3743	168.3339	35.07728	35.07728
90109	0.237746	1	0	-1.025373	-2.779794	71.02435	102.3282	35.43447	35.43447
90130	0.323035	1	0	-1.299544	-2.726125	57.73378	72.89784	35.68894	35.68894
90150	0.4147538	1	0	-0.002196733	-2.773043	112.2363	104.3066	36.05304	36.05304
90175	0.5142746	1	0	0.9987517	-3.560408	184.6914	144.7202	36.5582	36.5582
90199	0.6499681	1	0	2.672674	-3.163823	236.4216	160.84	37.11964	37.11964
90220	0.7375449	1	0	2.564284	-4.897519	302.2615	185.5899	37.76747	37.76747
90240	0.8201729	1	0	2.808084	-5.519057	337.3016	180.6365	38.39801	38.39801
90266	0.8900743	1	0	0.8108174	-4.952238	233.4115	62.83464	38.61734	38.61734
90299	0.9740322	1	0	-2.68259	-3.943052	50.80743	-98.05892	38.27505	38.27505
90319	0.9961765	1	0	-4.086119	-2.732472	-55.02794	-166.9345	37.69234	37.69234
90340	0.9988909	3	1	-3.750802	-1.023867	-110.4834	-182.0775	37.69234	37.69234
90360	0.9823393	3	1	-3.363207	0.04881078	-138.1945	-171.7604	37.69234	37.69234
90386	0.9465835	3	1	-3.945907	1.910682	-237.1573	-221.6494	37.69234	37.69234
90406	0.8959452	3	1	-4.084256	3.533186	-308.4745	-239.8608	37.69234	37.69234
90427	0.827437	3	1	-3.893671	5.612472	-385.0076	-259.0414	37.69234	37.69234
90447	0.7291146	3	1	-4.072422	5.625852	-392.7754	-218.4449	37.69234	37.69234
90468	0.6362772	3	1	-5.142794	6.213176	-459.7961	-233.7195	37.69234	37.69234
90488	0.5427873	3	1	-6.137194	6.197933	-499.27	-223.6718	37.69234	37.69234
90517	0.4288326	3	1	-6.204654	4.124626	-417.998	-116.5871	37.69234	37.69234
90538	0.3141527	3	1	-4.784024	2.419751	-291.6436	7.996785	37.69234	37.69234
90576	0.1761809	3	1	-4.158325	0.1547282	-174.6583	102.3267	37.69234	37.69234
90596	0.1069843	3	1	-2.727458	-1.404053	-53.64747	182.8533	37.69234	37.69234
90617	0.055581	3	1	-1.277905	-3.220677	78.62039	257.9994	37.69234	37.69234
90638	0.01409185	3	1	-2.805263	-3.656094	34.23881	174.8955	37.69234	37.69234
90657	0.0003628135	3	1	-1.987089	-4.656477	0.0	0.0	37.69234	37.69234
90676	0	0	1	-1.030422	-4.96328	0.0	0.0	37.69234	37.69234
90689	0	0	1	-0.9032124	-5.763511	0.0	0.0	37.69234	37.69234
90709	0	0	1	-0.976897	-6.88779	0.0	0.0	37.69234	37.69234
90727	0	0	1	-0.4412303	-5.867851	0.0	0.0	37.69234	37.69234
90746	0	0	1	-0.004088375	-4.950758	0.0	0.0	37.69234	37.69234
90760	0	0	1	-0.5429123	-4.587231	0.0	0.0	37.69234	37.69234
90779	0	0	1	-0.2285688	-3.951214	0.0	0.0	37.69234	37.69234
90797	0	0	1	-1.533576	-3.830775	0.0	0.0	37.69234	37.69234
90836	0	0	1	-1.808482	-3.00142	0.0	0.0	37.69234	37.69234
90855	0	0	1	-2.195657	-2.470833	0.0	0.0	37.69234	37.69234
90869	0	0	1	-2.137273	-2.459513	0.0	0.0	37.69234	37.69234
90888	0	0	1	-1.066165	-2.743744	0.0	0.0	37.69234	37.69234
90906	0	0	1	-0.7317513	-2.747406	0.0	0.0	37.69234	37.69234
90925	0	0	1	-1.856466	-3.612144	0.0	0.0	37.69234	37.69234
90939	0	0	1	-1.20087	-3.398424	0.0	0.0	37.69234	37.69234
90958	0	0	1	-2.503227	-3.549636	0.0	0.0	37.69234	37.69234
90976	0	0	1	-1.768536	-3.756156	0.0	0.0	37.69234	37.69234
90995	0	0	1	-1.590042	-3.096099	0.0	0.0	37.69234	37.69234
91009	0.001835227	1	0	-1.344109	-2.843686	0.0	0.0	37.69234	37.69234
91030	0.0164271	1	0	-1.662855	-2.802263	46.07984	152.8869	38.22602	38.22602
91050	0.05129349	1	0	-2.023858	-3.163374	46.0405	125.141	38.66285	38.66285
91083	0.1040496	1	0	-0.7362366	-3.646704	117.8294	161.2326	39.22565	39.22565
91109	0.2337074	1	0	-0.7377929	-3.901166	128.06	140.3822	39.71568	39.71568
91129	0.323035	1	0	-0.8151041	-2.788657	79.90993	75.51326	39.97927	39.97927
91210	0.6990115	1	0	-0.8697634	-3.250496	96.38282	75.31189	40.24216	40.24216
91230	0.7822091	1	0	-2.133376	-2.940976	32.60525	9.443503	40.27512	40.27512
91250	0.855236	1	0	-1.331599	-3.773854	98.81415	61.93896	40.49133	40.49133
91275	0.9153979	1	0	-0.8281365	-3.710591	116.685	65.34273	40.71942	40.71942
91296	0.9623965	1	0	-0.323634	-3.307128	120.8242	56.887	40.918	40.918
91316	0.9900394	1	0	-1.032818	-3.520995	100.7113	30.1081	41.02309	41.02309
91337	1.0	3	1	-2.924976	-2.093059	-33.78288	-85.4641	41.02309	41.02309
91357	0.9909657	3	1	-3.740225	-1.60698	-86.47653	-113.114	41.02309	41.02309
91390	0.9256959	3	1	-5.494073	-0.3858425	-206.8238	-191.1419	41.02309	41.02309
91415	0.8651465	3	1	-6.240707	1.394278	-308.9413	-240.1006	41.02309	41.02309
91436	0.7938894	3	1	-5.990341	3.026439	-364.8907	-242.3852	41.02309	41.02309
91456	0.7077208	3	1	-5.396997	4.21895	-389.26	-218.4001	41.02309	41.02309
91477	0.6178739	3	1	-3.531318	4.217231	-313.8355	-117.0585	41.02309	41.02309
91498	0.499987	3	1	-2.008584	2.916234	-199.508	-2.235931	41.02309	41.02309
91526	0.3867648	3	1	-2.913711	2.559546	-221.6946	-19.9955	41.02309	41.02309
91547	0.2922886	3	1	-3.914431	0.9708858	-197.8276	3.169699	41.02309	41.02309
91567	0.1909114	3	1	-4.713875	0.07189011	-193.7789	5.909944	41.02309	41.02309
91588	0.1190298	3	1	-4.250286	-2.088456	-87.6887	91.69797	41.02309	41.02309
91609	0.06462047	3	1	-3.401883	-3.34474	-2.550229	144.7814	41.02309	41.02309
91646	0.009958774	3	1	-2.76092	-3.202332	17.70866	135.1236	41.02309	41.02309
91665	0	0	1	-1.222672	-3.964323	0.0	0.0	41.02309	41.02309
91680	0	0	1	-1.122026	-4.745382	0.0	0.0	41.02309	41.02309
91698	0	0	1	-0.1072444	-5.311309	0.0	0.0	41.02309	41.02309
91717	0	0	1	-0.6045377	-4.357765	0.0	0.0	41.02309	41.02309
91735	0	0	1	-0.6170911	-4.571596	0.0	0.0	41.02309	41.02309
91749	0	0	1	-1.349184	-4.636363	0.0	0.0	41.02309	41.02309
91767	0	0	1	-2.433728	-3.876013	0.0	0.0	41.02309	41.02309
91786	0	0	1	-3.420711	-3.385978	0.0	0.0	41.02309	41.02309
91805	0	0	1	-2.847978	-2.983571	0.0	0.0	41.02309	41.02309
91827	0	0	1	-1.501368	-3.025488	0.0	0.0	41.02309	41.02309
91846	0	0	1	-0.7666203	-4.147055	0.0	0.0	41.02309	41.02309
91859	0	0	1	-1.382335	-3.842164	0.0	0.0	41.02309	41.02309
91879	0	0	1	-2.756972	-3.7433	0.0	0.0	41.02309	41.02309
91910	0	0	1	-2.771364	-3.682987	0.0	0.0	41.02309	41.02309
91929	0	0	1	-1.616517	-3.545737	0.0	0.0	41.02309	41.02309
91948	0	0	1	-1.160855	-3.579861	0.0	0.0	41.02309	41.02309
91965	0	0	1	-2.412516	-3.075689	0.0	0.0	41.02309	41.02309
91985	0	0	1	-1.572951	-3.271787	0.0	0.0	41.02309	41.02309
91999	0	0	1	-2.2469	-3.533944	0.0	0.0	41.02309	41.02309
92020	0.006532431	1	0	-1.604236	-3.605769	80.9538	162.4106	41.59002	41.59002
92045	0.03407052	1	0	-1.258374	-3.554694	92.92336	142.7704	42.08838	42.08838
92066	0.07681408	1	0	-1.562523	-3.63306	83.7497	109.3797	42.47019	42.47019
92086	0.138139	1	0	-1.639814	-3.754679	85.52927	91.00955	42.78787	42.78787
92107	0.2099656	1	0	-0.6789384	-3.700638	122.3362	104.6473	43.15316	43.15316
92127	0.3141687	1	0	-1.006797	-4.846765	155.3694	112.7233	43.54664	43.54664
92156	0.4241441	1	0	0.2977608	-4.433428	191.6077	121.9594	43.97236	43.97236
92189	0.6039393	1	0	1.491051	-4.776533	253.8828	150.8385	44.49889	44.49889
